corpus,issue,source_pdf,source_txt,date,hit_count
case,injunction,CASE DOCS\04.10.25 - 02-25-00164-CV MOTION FOR REHEARING-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV MOTION FOR REHEARING-1.txt,2025-04-10,6
case,law_enforcement,CASE DOCS\04.10.25 - 02-25-00164-CV MOTION FOR REHEARING-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV MOTION FOR REHEARING-1.txt,2025-04-10,2
case,ex_parte,CASE DOCS\04.10.25 - 02-25-00164-CV MOTION FOR REHEARING-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV MOTION FOR REHEARING-1.txt,2025-04-10,6
case,due_process,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,4
case,notice,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,49
case,hearing,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,39
case,recusal,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,2
case,associate_judge,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,4
case,mandamus,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,42
case,appeal,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,14
case,jurisdiction,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,6
case,removal_remand,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,8
case,federal_court,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,24
case,protective_order,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,4
case,temporary_orders,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,18
case,custody,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,11
case,property_financial,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,18
case,fraud_perjury,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,6
case,discovery,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,4
case,sanctions_contempt,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,6
case,injunction,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,73
case,child_support_oag,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,4
case,law_enforcement,CASE DOCS\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.pdf,extracted_text\04.10.25 - 02-25-00164-CV SUPPLEMENTAL MANDAMUS RECORD-1.txt,2025-04-10,2
case,due_process,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,96
case,notice,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,309
case,hearing,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,382
case,recusal,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,11
case,associate_judge,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,210
case,mandamus,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,497
case,appeal,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,278
case,jurisdiction,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,231
case,removal_remand,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,26
case,federal_court,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,285
case,protective_order,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,127
case,temporary_orders,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,518
case,custody,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,258
case,property_financial,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,311
case,fraud_perjury,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,112
case,discovery,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,20
case,sanctions_contempt,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,28
case,injunction,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,339
case,child_support_oag,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,27
case,law_enforcement,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,42
case,ex_parte,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,70
case,lockout_eviction,CASE DOCS\04.10.25 - Mandamus-1.pdf,extracted_text\04.10.25 - Mandamus-1.txt,2025-04-10,56
case,federal_court,CASE DOCS\04.10.25 - ORDER GRANTING CONSOL-1.pdf,extracted_text\04.10.25 - ORDER GRANTING CONSOL-1.txt,2025-04-10,4
case,federal_court,CASE DOCS\04.10.25 - ORDER ON MOTION TO CONSOLIDATE (233)-1.pdf,extracted_text\04.10.25 - ORDER ON MOTION TO CONSOLIDATE (233)-1.txt,2025-04-10,4
case,federal_court,CASE DOCS\04.10.25 233rd ORDER ON CONSOLIDATION-1.pdf,extracted_text\04.10.25 233rd ORDER ON CONSOLIDATION-1.txt,2025-04-10,4
case,federal_court,CASE DOCS\04.11.2025_233-765358-25 - ORDER ON MOTION TO CONSOLIDATE-1.pdf,extracted_text\04.11.2025_233-765358-25 - ORDER ON MOTION TO CONSOLIDATE-1.txt,2025-04-11,6
case,recusal,CASE DOCS\04.11.25 - DENIAL MANDAMUS NOTICE-1.pdf,extracted_text\04.11.25 - DENIAL MANDAMUS NOTICE-1.txt,2025-04-11,2
case,associate_judge,CASE DOCS\04.11.25 - DENIAL MANDAMUS NOTICE-1.pdf,extracted_text\04.11.25 - DENIAL MANDAMUS NOTICE-1.txt,2025-04-11,2
case,appeal,CASE DOCS\04.11.25 - DENIAL MANDAMUS NOTICE-1.pdf,extracted_text\04.11.25 - DENIAL MANDAMUS NOTICE-1.txt,2025-04-11,6
case,federal_court,CASE DOCS\04.11.25 - DENIAL MANDAMUS NOTICE-1.pdf,extracted_text\04.11.25 - DENIAL MANDAMUS NOTICE-1.txt,2025-04-11,2
case,due_process,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,20
case,notice,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,36
case,hearing,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,30
case,associate_judge,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,4
case,mandamus,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,42
case,appeal,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,46
case,jurisdiction,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,42
case,federal_court,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,10
case,custody,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,2
case,property_financial,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,2
case,sanctions_contempt,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,4
case,injunction,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,30
case,law_enforcement,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,6
case,ex_parte,CASE DOCS\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.pdf,extracted_text\04.11.25 - NOTICE AND LEGAL ANALYSIS-1.txt,2025-04-11,2
case,due_process,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,50
case,notice,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,48
case,hearing,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,96
case,associate_judge,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,134
case,mandamus,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,56
case,appeal,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,48
case,jurisdiction,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,14
case,federal_court,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,12
case,civil_rights_1983,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,2
case,protective_order,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,2
case,temporary_orders,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,302
case,custody,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,50
case,property_financial,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,6
case,fraud_perjury,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,2
case,sanctions_contempt,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,6
case,injunction,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,2
case,ex_parte,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,16
case,lockout_eviction,"CASE DOCS\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.pdf","extracted_text\04.11.25 - Validity of the February 1 and March 14 Reports and the March 26, 2024 Temporary Orders-1.txt",2025-04-11,14
case,due_process,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,48
case,notice,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,38
case,hearing,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,72
case,associate_judge,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,138
case,mandamus,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,48
case,appeal,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,34
case,jurisdiction,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,14
case,federal_court,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,14
case,protective_order,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,4
case,temporary_orders,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,258
case,custody,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,38
case,property_financial,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,16
case,sanctions_contempt,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,2
case,injunction,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,2
case,ex_parte,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,12
case,lockout_eviction,CASE DOCS\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.pdf,extracted_text\04.12.25 - MARCH 26 ORDERS ANALYSIS-1.txt,2025-04-12,16
case,due_process,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,4
case,notice,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,228
case,hearing,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,76
case,recusal,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,7
case,associate_judge,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,33
case,mandamus,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,16
case,appeal,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,15
case,jurisdiction,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,18
case,removal_remand,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,12
case,federal_court,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,91
case,protective_order,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,217
case,temporary_orders,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,102
case,custody,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,543
case,property_financial,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,387
case,fraud_perjury,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,36
case,discovery,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,55
case,sanctions_contempt,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,6
case,injunction,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,8
case,child_support_oag,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,66
case,law_enforcement,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,35
case,ex_parte,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,6
case,lockout_eviction,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS RECORD-1.txt,2025-04-14,82
case,due_process,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,16
case,notice,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,126
case,hearing,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,62
case,recusal,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,2
case,associate_judge,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,49
case,mandamus,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,54
case,appeal,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,26
case,jurisdiction,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,17
case,removal_remand,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,2
case,federal_court,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,82
case,protective_order,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,56
case,temporary_orders,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,110
case,custody,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,477
case,property_financial,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,218
case,fraud_perjury,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,6
case,discovery,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,14
case,sanctions_contempt,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,8
case,injunction,CASE DOCS\04.14.25 - 02-25-00166-CV MANDAMUS-1.pdf,extracted_text\04.14.25 - 02-25-00166-CV MANDAMUS-1.txt,2025-04-14,8
