corpus,source_pdf,source_txt,source_exists,date,year,month,day,case_numbers,doc_tags,pages,text_chars,ocr_chars,word_count,status
case,CASE DOCS\03.14.24 - TEMP ORDERS REDACTED-1.pdf,extracted_text\03.14.24 - TEMP ORDERS REDACTED-1.txt,yes,2024-03-14,2024,03,14,,order,40,80201,77950,26288,ok
case,CASE DOCS\03.14.24 - Temporary Orders-1.pdf,extracted_text\03.14.24 - Temporary Orders-1.txt,yes,2024-03-14,2024,03,14,,order,38,0,71829,12055,ok
case,CASE DOCS\03.14.25 - BAKER JUDGE REINSTATEMENTS-1.pdf,extracted_text\03.14.25 - BAKER JUDGE REINSTATEMENTS-1.txt,yes,2025-03-14,2025,03,14,,,5,13089,13202,4425,ok
case,CASE DOCS\03.14.25 - Notice of UNOPPOSED DWOP-1.pdf,extracted_text\03.14.25 - Notice of UNOPPOSED DWOP-1.txt,yes,2025-03-14,2025,03,14,,notice,8,6314,6740,2084,ok
case,CASE DOCS\03.14.25 - SUMMARY JUDGEMENT EMAIL BAKER-1.pdf,extracted_text\03.14.25 - SUMMARY JUDGEMENT EMAIL BAKER-1.txt,yes,2025-03-14,2025,03,14,,,5,13089,13202,4425,ok
case,CASE DOCS\03.17.25 - NOTICE OF SUBMISSION-1.pdf,extracted_text\03.17.25 - NOTICE OF SUBMISSION-1.txt,yes,2025-03-17,2025,03,17,,notice,12,7957,14246,3703,ok
case,CASE DOCS\03.18.2025_233-765358-25 - COVER LETTER - SAPCR-1.pdf,extracted_text\03.18.2025_233-765358-25 - COVER LETTER - SAPCR-1.txt,yes,2025-03-18,2025,03,18,,,19,34036,33372,11126,ok
case,CASE DOCS\03.18.2025_233-765358-25 - ORIGINAL SAPCR-1.pdf,extracted_text\03.18.2025_233-765358-25 - ORIGINAL SAPCR-1.txt,yes,2025-03-18,2025,03,18,,,12,29715,23889,6103,ok
case,CASE DOCS\03.18.25 - APPLICATION FOR EMERGENCY TRO-1.pdf,extracted_text\03.18.25 - APPLICATION FOR EMERGENCY TRO-1.txt,yes,2025-03-18,2025,03,18,,emergency,119,183376,177718,59310,ok
case,CASE DOCS\03.18.25 - IFP Statement-1.pdf,extracted_text\03.18.25 - IFP Statement-1.txt,yes,2025-03-18,2025,03,18,,,12,13656,15997,4191,ok
case,CASE DOCS\03.18.25 - ORIGINAL SAPCR-1.pdf,extracted_text\03.18.25 - ORIGINAL SAPCR-1.txt,yes,2025-03-18,2025,03,18,,,10,28641,22740,7933,ok
case,CASE DOCS\03.18.25 - SAPCR  COVER-1.pdf,extracted_text\03.18.25 - SAPCR  COVER-1.txt,yes,2025-03-18,2025,03,18,,,49,83632,84635,27779,ok
case,CASE DOCS\03.18.25 - SAPCR COVER LETTER-1-1.pdf,extracted_text\03.18.25 - SAPCR COVER LETTER-1-1.txt,yes,2025-03-18,2025,03,18,,,17,32277,31990,10446,ok
case,CASE DOCS\03.18.25 - SAPCR COVER LETTER-1.pdf,extracted_text\03.18.25 - SAPCR COVER LETTER-1.txt,yes,2025-03-18,2025,03,18,,,17,32277,31990,10446,ok
case,CASE DOCS\03.18.25 - SAPCR PETITION-1.pdf,extracted_text\03.18.25 - SAPCR PETITION-1.txt,yes,2025-03-18,2025,03,18,,petition,11,29521,23592,8224,ok
case,CASE DOCS\03.20.2025_233-765358-25 - MOTION TO CONSOLIDATE-1.pdf,extracted_text\03.20.2025_233-765358-25 - MOTION TO CONSOLIDATE-1.txt,yes,2025-03-20,2025,03,20,,motion,4,3042,2791,979,ok
case,CASE DOCS\03.20.2025_233-765358-25 - RESPONDENTS ORIGINAL ANSWER-1.pdf,extracted_text\03.20.2025_233-765358-25 - RESPONDENTS ORIGINAL ANSWER-1.txt,yes,2025-03-20,2025,03,20,,,5,4396,4132,1410,ok
case,CASE DOCS\03.20.2025_233-765358-25 EMERGENCY EX-PARTE MOTION TODECLARE JUDGMENT VOID AB INITIO AND FOR IMMEDIATE RE-ENTRY-1.pdf,extracted_text\03.20.2025_233-765358-25 EMERGENCY EX-PARTE MOTION TODECLARE JUDGMENT VOID AB INITIO AND FOR IMMEDIATE RE-ENTRY-1.txt,yes,2025-03-20,2025,03,20,,motion;emergency,9,12936,12366,4314,ok
case,CASE DOCS\03.20.2025_233-765358-25 MOTION TO STRIKE RESPONDENTS ANSWER AND MOTION TO CONSOLIDATE-1.pdf,extracted_text\03.20.2025_233-765358-25 MOTION TO STRIKE RESPONDENTS ANSWER AND MOTION TO CONSOLIDATE-1.txt,yes,2025-03-20,2025,03,20,,motion,10,9131,8951,2970,ok
case,CASE DOCS\03.20.25 - MOTION TO CONSOL-1.pdf,extracted_text\03.20.25 - MOTION TO CONSOL-1.txt,yes,2025-03-20,2025,03,20,,motion,3,2875,2683,883,ok
case,CASE DOCS\03.20.25 - Motion to Strike Carter's Answer and Consolidation-1.pdf,extracted_text\03.20.25 - Motion to Strike Carter's Answer and Consolidation-1.txt,yes,2025-03-20,2025,03,20,,motion,331,415928,393732,129527,ok
case,CASE DOCS\03.20.25 - MOTION TO STRIKE-1.pdf,extracted_text\03.20.25 - MOTION TO STRIKE-1.txt,yes,2025-03-20,2025,03,20,,motion,9,8673,8601,2744,ok
case,CASE DOCS\03.20.25 - orginal answer-1.pdf,extracted_text\03.20.25 - orginal answer-1.txt,yes,2025-03-20,2025,03,20,,,4,4173,3984,1295,ok
case,CASE DOCS\03.20.25 - PROP. ORDER ON CONSOL-1.pdf,extracted_text\03.20.25 - PROP. ORDER ON CONSOL-1.txt,yes,2025-03-20,2025,03,20,,order,2,1872,1696,560,ok
case,CASE DOCS\03.20.25 - REQUEST TO AMEND CASE CAPTION-1.pdf,extracted_text\03.20.25 - REQUEST TO AMEND CASE CAPTION-1.txt,yes,2025-03-20,2025,03,20,,,3,2718,2605,869,ok
case,CASE DOCS\03.20.25 - RESPONDENT'S ORIGINAL ANSWER redacted-1.pdf,extracted_text\03.20.25 - RESPONDENT'S ORIGINAL ANSWER redacted-1.txt,yes,2025-03-20,2025,03,20,,,3,2966,2855,922,ok
case,CASE DOCS\03.20.25 - RESPONDENT'S ORIGINAL ANSWER-1.pdf,extracted_text\03.20.25 - RESPONDENT'S ORIGINAL ANSWER-1.txt,yes,2025-03-20,2025,03,20,,,3,2966,2872,921,ok
case,CASE DOCS\03.20.25 EMERGENCY EX-PARTE MOTION TO-1.pdf,extracted_text\03.20.25 EMERGENCY EX-PARTE MOTION TO-1.txt,yes,2025-03-20,2025,03,20,,motion;emergency,47,91707,89499,29933,ok
case,CASE DOCS\03.21.25 - 233rd Rule 12 Motion-1.pdf,extracted_text\03.21.25 - 233rd Rule 12 Motion-1.txt,yes,2025-03-21,2025,03,21,,motion,10,14964,14863,4822,ok
case,CASE DOCS\03.21.25 - Gmail - Notice of Temporary EX-Parte TRO-1.pdf,extracted_text\03.21.25 - Gmail - Notice of Temporary EX-Parte TRO-1.txt,yes,2025-03-21,2025,03,21,,notice,1,3854,3911,1274,ok
case,CASE DOCS\03.21.25 - information to OPPOSING PARTY-1.pdf,extracted_text\03.21.25 - information to OPPOSING PARTY-1.txt,yes,2025-03-21,2025,03,21,,,4,19845,19917,6561,ok
case,CASE DOCS\03.21.25 - PETITIONER'S RULE 12 MOTION TO SHOW AUTHORITY-1.pdf,extracted_text\03.21.25 - PETITIONER'S RULE 12 MOTION TO SHOW AUTHORITY-1.txt,yes,2025-03-21,2025,03,21,,motion;petition,10,14676,14389,4701,ok
case,CASE DOCS\03.21.25 - PROP RULE 12 ORD-1.pdf,extracted_text\03.21.25 - PROP RULE 12 ORD-1.txt,yes,2025-03-21,2025,03,21,,,2,2509,1483,541,ok
case,CASE DOCS\03.21.25 - Rule 12 Motion (233)-1.pdf,extracted_text\03.21.25 - Rule 12 Motion (233)-1.txt,yes,2025-03-21,2025,03,21,,motion,14,20908,17269,5887,ok
case,CASE DOCS\03.21.25 -RULE 12-1.pdf,extracted_text\03.21.25 -RULE 12-1.txt,yes,2025-03-21,2025,03,21,,,23,30117,26663,8818,ok
case,CASE DOCS\03.24.2025_233-765358-25 EMERGENCY TRO AND ORDER SETTING HEARING-1.pdf,extracted_text\03.24.2025_233-765358-25 EMERGENCY TRO AND ORDER SETTING HEARING-1.txt,yes,2025-03-24,2025,03,24,,order;hearing;emergency,65,98954,95844,32139,ok
case,CASE DOCS\03.24.25 - 233 REQUEST TO SET EMERGENCY HEARING ON SUBMISSION-1.pdf,extracted_text\03.24.25 - 233 REQUEST TO SET EMERGENCY HEARING ON SUBMISSION-1.txt,yes,2025-03-24,2025,03,24,,hearing;emergency,2,1942,1876,620,ok
case,CASE DOCS\03.24.25 - Cooper Carter Trying to Set Consolidation Motion-1.pdf,extracted_text\03.24.25 - Cooper Carter Trying to Set Consolidation Motion-1.txt,yes,2025-03-24,2025,03,24,,motion,3,4650,4703,1538,ok
case,CASE DOCS\03.24.25 - EMERGENCY EX-PARTE TRO-1.pdf,extracted_text\03.24.25 - EMERGENCY EX-PARTE TRO-1.txt,yes,2025-03-24,2025,03,24,,emergency,25,33698,33247,10677,ok
case,CASE DOCS\03.24.25 - Gmail - What's the point_-1.pdf,extracted_text\03.24.25 - Gmail - What's the point_-1.txt,yes,2025-03-24,2025,03,24,,,1,2361,2394,855,ok
case,CASE DOCS\03.24.25 - NO HEARING REQUIRED COORDINATOR-1.pdf,extracted_text\03.24.25 - NO HEARING REQUIRED COORDINATOR-1.txt,yes,2025-03-24,2025,03,24,,hearing,2,1731,1748,581,ok
case,CASE DOCS\03.24.25 - OBJ TO MANDATORY HEARING-1.pdf,extracted_text\03.24.25 - OBJ TO MANDATORY HEARING-1.txt,yes,2025-03-24,2025,03,24,,hearing,1,1531,1553,500,ok
case,CASE DOCS\03.24.25 - Petitioner's Objection to Consolidation (233)-1.pdf,extracted_text\03.24.25 - Petitioner's Objection to Consolidation (233)-1.txt,yes,2025-03-24,2025,03,24,,petition;objection,9,11742,11376,3955,ok
case,CASE DOCS\03.24.25 - PETS OBJ TO CONSOL-1.pdf,extracted_text\03.24.25 - PETS OBJ TO CONSOL-1.txt,yes,2025-03-24,2025,03,24,,,8,11299,11143,3775,ok
case,CASE DOCS\03.24.25 - PROPOSED ORDER TRO-1.pdf,extracted_text\03.24.25 - PROPOSED ORDER TRO-1.txt,yes,2025-03-24,2025,03,24,,order,5,10492,8257,2832,ok
case,CASE DOCS\03.25.25 - REFUSAL EXHIBITS - TRO INITIAL-1.pdf,extracted_text\03.25.25 - REFUSAL EXHIBITS - TRO INITIAL-1.txt,yes,2025-03-25,2025,03,25,,exhibit,2,2317,2427,804,ok
case,CASE DOCS\03.26.2024_ATTACH AARON WATSON AFFIDAVIT-1.pdf,extracted_text\03.26.2024_ATTACH AARON WATSON AFFIDAVIT-1.txt,yes,2024-03-26,2024,03,26,,affidavit,3,3984,3594,1214,ok
case,CASE DOCS\03.26.2024_ATTACH ASSOCIATE JUDGE REPORT-1.pdf,extracted_text\03.26.2024_ATTACH ASSOCIATE JUDGE REPORT-1.txt,yes,2024-03-26,2024,03,26,,report,3,2011,2105,755,ok
case,CASE DOCS\03.26.2024_ATTACH BRIANNA GALBO AFFIDAVIT-1.pdf,extracted_text\03.26.2024_ATTACH BRIANNA GALBO AFFIDAVIT-1.txt,yes,2024-03-26,2024,03,26,,affidavit,4,3904,3658,1248,ok
case,CASE DOCS\03.26.2024_ATTACH CHRISTIAN VROOM AFFIDAVIT-1.pdf,extracted_text\03.26.2024_ATTACH CHRISTIAN VROOM AFFIDAVIT-1.txt,yes,2024-03-26,2024,03,26,,affidavit,3,3559,2970,1154,ok
case,CASE DOCS\03.26.2024_ATTACH DANNY SLADE BURT AFFIDAVIT-1.pdf,extracted_text\03.26.2024_ATTACH DANNY SLADE BURT AFFIDAVIT-1.txt,yes,2024-03-26,2024,03,26,,affidavit,3,2807,2451,892,ok
case,CASE DOCS\03.26.2024_ATTACH JOHN VALERA AFFIDAVIT-1.pdf,extracted_text\03.26.2024_ATTACH JOHN VALERA AFFIDAVIT-1.txt,yes,2024-03-26,2024,03,26,,affidavit,3,2244,1508,704,ok
case,CASE DOCS\03.26.2024_REQUEST FOR CLERK TO PREPARE RECORD-1.pdf,extracted_text\03.26.2024_REQUEST FOR CLERK TO PREPARE RECORD-1.txt,yes,2024-03-26,2024,03,26,,record,9,7621,6824,2329,ok
case,CASE DOCS\03.26.2024_REQUEST FOR FINDINGS OF FACT  CONCLUSIONSOF LAW-1.pdf,extracted_text\03.26.2024_REQUEST FOR FINDINGS OF FACT  CONCLUSIONSOF LAW-1.txt,yes,2024-03-26,2024,03,26,,,5,3734,3428,1200,ok
case,CASE DOCS\03.26.2024_TEMPORARY ORDERS-1.pdf,extracted_text\03.26.2024_TEMPORARY ORDERS-1.txt,yes,2024-03-26,2024,03,26,,order,40,81678,78074,26783,ok
case,CASE DOCS\03.26.24 - 2nd Amended Preparatory Notice-1.pdf,extracted_text\03.26.24 - 2nd Amended Preparatory Notice-1.txt,yes,2024-03-26,2024,03,26,,notice,50,67166,64661,20934,ok
case,CASE DOCS\03.26.24 - AJREP-1.pdf,extracted_text\03.26.24 - AJREP-1.txt,yes,2024-03-26,2024,03,26,,,2,1925,1752,641,ok
case,CASE DOCS\03.26.24 - DENIAL OF RECONSIDERATION-1.pdf,extracted_text\03.26.24 - DENIAL OF RECONSIDERATION-1.txt,yes,2024-03-26,2024,03,26,,,2,1925,1752,641,ok
case,CASE DOCS\03.26.24 - Luz Oble Affidavit-1.pdf,extracted_text\03.26.24 - Luz Oble Affidavit-1.txt,yes,2024-03-26,2024,03,26,,affidavit,3,3153,2752,946,ok
case,CASE DOCS\03.26.24 - Morvan Affidavit-1.pdf,extracted_text\03.26.24 - Morvan Affidavit-1.txt,yes,2024-03-26,2024,03,26,,affidavit,4,3478,2919,1126,ok
case,CASE DOCS\03.26.24 - REQUEST FOR FINDINGS OF FACT AND CONCLUSIONS OF LAW-1.pdf,extracted_text\03.26.24 - REQUEST FOR FINDINGS OF FACT AND CONCLUSIONS OF LAW-1.txt,yes,2024-03-26,2024,03,26,,,4,3568,3330,1080,ok
case,CASE DOCS\03.26.24 - Second Amended Prepatory Notice for Judicial Review-1.pdf,extracted_text\03.26.24 - Second Amended Prepatory Notice for Judicial Review-1.txt,yes,2024-03-26,2024,03,26,,notice,49,65975,63834,20045,ok
case,CASE DOCS\03.26.24 - SECOND PREPARATORY NOTICE FOR JUDICIAL REVIEW-1.pdf,extracted_text\03.26.24 - SECOND PREPARATORY NOTICE FOR JUDICIAL REVIEW-1.txt,yes,2024-03-26,2024,03,26,,notice,49,59066,59268,18446,ok
case,CASE DOCS\03.26.24 - TEMPORARY ORDERS (ILLEGAL)-1.pdf,extracted_text\03.26.24 - TEMPORARY ORDERS (ILLEGAL)-1.txt,yes,2024-03-26,2024,03,26,,order,39,80399,78448,26198,ok
case,CASE DOCS\03.26.24 - TEMPORARY ORDERS-1.pdf,extracted_text\03.26.24 - TEMPORARY ORDERS-1.txt,yes,2024-03-26,2024,03,26,,order,39,80399,78448,26198,ok
case,CASE DOCS\03.26.25 - 233-765358-25 EX-PARTE TRO COMMUNICATION-1.pdf,extracted_text\03.26.25 - 233-765358-25 EX-PARTE TRO COMMUNICATION-1.txt,yes,2025-03-26,2025,03,26,233-765358-25,,5,5477,5581,1882,ok
case,CASE DOCS\03.26.25 - EMAIL REGARDING EMERGENCY TRO PRESENTATION-1.pdf,extracted_text\03.26.25 - EMAIL REGARDING EMERGENCY TRO PRESENTATION-1.txt,yes,2025-03-26,2025,03,26,,emergency,5,5472,5576,1882,ok
case,CASE DOCS\03.26.25 - NOTIFYING OTHER PARTY OF TRO-1.pdf,extracted_text\03.26.25 - NOTIFYING OTHER PARTY OF TRO-1.txt,yes,2025-03-26,2025,03,26,,,2,3388,3428,1166,ok
case,CASE DOCS\03.26.25 - TRO INFORMATION PROVIDED-1.pdf,extracted_text\03.26.25 - TRO INFORMATION PROVIDED-1.txt,yes,2025-03-26,2025,03,26,,,2,3388,3428,1166,ok
case,CASE DOCS\03.27.25 - 233rd COOPER INFLUENCE-1.pdf,extracted_text\03.27.25 - 233rd COOPER INFLUENCE-1.txt,yes,2025-03-27,2025,03,27,,,7,13831,13963,4605,ok
case,CASE DOCS\03.27.25 - Cooper Carter Forward Looking Statement-1.pdf,extracted_text\03.27.25 - Cooper Carter Forward Looking Statement-1.txt,yes,2025-03-27,2025,03,27,,,7,13824,13956,4605,ok
case,CASE DOCS\03.27.25 - EMAIL - SERVICE OF TRO TO OPPOSITION-1.pdf,extracted_text\03.27.25 - EMAIL - SERVICE OF TRO TO OPPOSITION-1.txt,yes,2025-03-27,2025,03,27,,,1,705,743,230,ok
case,CASE DOCS\03.27.25 - EMAIL INFORMING COOPER OF TIME TO PRESENT-1.pdf,extracted_text\03.27.25 - EMAIL INFORMING COOPER OF TIME TO PRESENT-1.txt,yes,2025-03-27,2025,03,27,,,1,869,894,301,ok
case,CASE DOCS\03.27.25 - Serving OC the TRO materials-1.pdf,extracted_text\03.27.25 - Serving OC the TRO materials-1.txt,yes,2025-03-27,2025,03,27,,,1,705,743,230,ok
case,CASE DOCS\03.28.25 - 233RD HEARING DATES-1.pdf,extracted_text\03.28.25 - 233RD HEARING DATES-1.txt,yes,2025-03-28,2025,03,28,,hearing,4,4727,4790,1623,ok
case,CASE DOCS\03.28.25 - Notice of Legal Clarification-1.pdf,extracted_text\03.28.25 - Notice of Legal Clarification-1.txt,yes,2025-03-28,2025,03,28,,notice,12,20116,19839,6668,ok
case,CASE DOCS\03.31.25 - PET'S STATEMENT-1.pdf,extracted_text\03.31.25 - PET'S STATEMENT-1.txt,yes,2025-03-31,2025,03,31,,,7,10692,10470,3537,ok
case,CASE DOCS\03.31.25 - PETITIONER'S REQUEST FOR DECLARATORY JUDGMENT (2)-1.pdf,extracted_text\03.31.25 - PETITIONER'S REQUEST FOR DECLARATORY JUDGMENT (2)-1.txt,yes,2025-03-31,2025,03,31,,petition,6,7264,7085,2377,ok
case,CASE DOCS\03.31.25 - PETITIONER'S STATEMENT-1.pdf,extracted_text\03.31.25 - PETITIONER'S STATEMENT-1.txt,yes,2025-03-31,2025,03,31,,petition,34,34615,34441,11486,ok
case,CASE DOCS\03.31.25 - Petitioners Statement-1.pdf,extracted_text\03.31.25 - Petitioners Statement-1.txt,yes,2025-03-31,2025,03,31,,petition,8,11613,11374,3843,ok
case,CASE DOCS\03.31.25 - REQUEST FOR DECLARATORY JUDGEMENT-1.pdf,extracted_text\03.31.25 - REQUEST FOR DECLARATORY JUDGEMENT-1.txt,yes,2025-03-31,2025,03,31,,,6,7264,7085,2377,ok
case,CASE DOCS\03.31.25 - Respondent's Statement-1.pdf,extracted_text\03.31.25 - Respondent's Statement-1.txt,yes,2025-03-31,2025,03,31,,,6,5333,8503,2062,ok
case,CASE DOCS\03.31.35 - PRE-OBJ. TO CONSOL-1.pdf,extracted_text\03.31.35 - PRE-OBJ. TO CONSOL-1.txt,yes,2035-03-31,2035,03,31,,,25,38847,38110,12323,ok
case,CASE DOCS\04.01.2025_233-765358-25 PETITIONERS STATEMENT-1.pdf,extracted_text\04.01.2025_233-765358-25 PETITIONERS STATEMENT-1.txt,yes,2025-04-01,2025,04,01,,petition,9,11987,11679,4039,ok
case,CASE DOCS\04.01.2025_RESPONDENTS PRE-OBJECTION TO CONSOLIDATION-1.pdf,extracted_text\04.01.2025_RESPONDENTS PRE-OBJECTION TO CONSOLIDATION-1.txt,yes,2025-04-01,2025,04,01,,objection,27,41011,39929,13216,ok
case,CASE DOCS\04.01.2025_RESPONDENTS STATEMENT-1.pdf,extracted_text\04.01.2025_RESPONDENTS STATEMENT-1.txt,yes,2025-04-01,2025,04,01,,,4,5904,5610,1808,ok
case,CASE DOCS\04.01.25 - OBJ. TO CONSOL-1.pdf,extracted_text\04.01.25 - OBJ. TO CONSOL-1.txt,yes,2025-04-01,2025,04,01,,,26,39789,39036,12644,ok
case,CASE DOCS\04.01.25 - Petitioner's Statement (233)-1.pdf,extracted_text\04.01.25 - Petitioner's Statement (233)-1.txt,yes,2025-04-01,2025,04,01,,petition,75,88072,83870,29001,ok
case,CASE DOCS\04.01.25 - RESPONDENT'S STATEMENT-1.pdf,extracted_text\04.01.25 - RESPONDENT'S STATEMENT-1.txt,yes,2025-04-01,2025,04,01,,,7,6270,9425,2380,ok
case,CASE DOCS\04.01.25 - RETURNED BECAUSE OF EXHIBITS-1.pdf,extracted_text\04.01.25 - RETURNED BECAUSE OF EXHIBITS-1.txt,yes,2025-04-01,2025,04,01,,exhibit,1,2210,2063,718,ok
case,CASE DOCS\04.02.2025 - petitioner's notice-1.pdf,extracted_text\04.02.2025 - petitioner's notice-1.txt,yes,2025-04-02,2025,04,02,,notice;petition,8,10604,9899,3058,ok
case,CASE DOCS\04.02.2025_233-765358-25 - PETITIONERS NOTICE-1.pdf,extracted_text\04.02.2025_233-765358-25 - PETITIONERS NOTICE-1.txt,yes,2025-04-02,2025,04,02,,notice;petition,10,11980,9683,3336,ok
case,CASE DOCS\04.02.25 - Petitioner's Notice (233)-1.pdf,extracted_text\04.02.25 - Petitioner's Notice (233)-1.txt,yes,2025-04-02,2025,04,02,,notice;petition,371,490946,463222,152777,ok
case,CASE DOCS\04.02.25 - PETITIONER'S notice-1.pdf,extracted_text\04.02.25 - PETITIONER'S notice-1.txt,yes,2025-04-02,2025,04,02,,notice;petition,9,11517,10807,3374,ok
case,CASE DOCS\04.03.2024_NOTICE OF FILING ORIGINAL PROCEEDINGMOTIONFOR TEMP RELIEF-1.pdf,extracted_text\04.03.2024_NOTICE OF FILING ORIGINAL PROCEEDINGMOTIONFOR TEMP RELIEF-1.txt,yes,2024-04-03,2024,04,03,,motion;notice,4,2591,2479,861,ok
case,CASE DOCS\04.03.2025_MOTION TO CONSOLIDATE 322-1.pdf,extracted_text\04.03.2025_MOTION TO CONSOLIDATE 322-1.txt,yes,2025-04-03,2025,04,03,,motion,26,32491,31722,10805,ok
case,CASE DOCS\04.03.24 - EMERGENCY RELIEF - STAY_Redacted_3966607E-1.pdf,extracted_text\04.03.24 - EMERGENCY RELIEF - STAY_Redacted_3966607E-1.txt,yes,2024-04-03,2024,04,03,,emergency,260,287479,376138,109169,ok
case,CASE DOCS\04.03.24 - MOTION FOR EMERGENCY STAY-1.pdf,extracted_text\04.03.24 - MOTION FOR EMERGENCY STAY-1.txt,yes,2024-04-03,2024,04,03,,motion;emergency,260,281602,373668,107639,ok
case,CASE DOCS\04.03.24 - Notice of filing Original Proceeding-1.pdf,extracted_text\04.03.24 - Notice of filing Original Proceeding-1.txt,yes,2024-04-03,2024,04,03,,notice,52,56040,53658,17557,ok
case,CASE DOCS\04.03.25 - COOPER TRYING TO UNILATERALLY GET A RULING-1.pdf,extracted_text\04.03.25 - COOPER TRYING TO UNILATERALLY GET A RULING-1.txt,yes,2025-04-03,2025,04,03,,,2,3226,3274,1113,ok
case,CASE DOCS\04.03.25 - OBJECTION TO CONSOLIDATION FILED BY UNNAMED PARTY-1.pdf,extracted_text\04.03.25 - OBJECTION TO CONSOLIDATION FILED BY UNNAMED PARTY-1.txt,yes,2025-04-03,2025,04,03,,objection,3,2498,2339,786,ok
case,CASE DOCS\04.03.25 - RESPONDETN'S COMPREHENSIVE LEGAL ANALYSIS IN FAVOR OF DISMISSAL-1.pdf,extracted_text\04.03.25 - RESPONDETN'S COMPREHENSIVE LEGAL ANALYSIS IN FAVOR OF DISMISSAL-1.txt,yes,2025-04-03,2025,04,03,,,18,20990,20761,6781,ok
case,CASE DOCS\04.04.2025_233-765358-25 PETITIONERS PRE-OBJECTION TO TRANSFER-1.pdf,extracted_text\04.04.2025_233-765358-25 PETITIONERS PRE-OBJECTION TO TRANSFER-1.txt,yes,2025-04-04,2025,04,04,,petition;objection;transfer,4,3858,3615,1263,ok
case,CASE DOCS\04.04.2025_COMPREHENSIVE LEGAL ANALYSIS IN SUPPORT OF DISMISSAL-1.pdf,extracted_text\04.04.2025_COMPREHENSIVE LEGAL ANALYSIS IN SUPPORT OF DISMISSAL-1.txt,yes,2025-04-04,2025,04,04,,,20,22777,22306,7492,ok
case,CASE DOCS\04.04.2025_RESPONDENTS NOTICE OF NEW INFORMATION-1.pdf,extracted_text\04.04.2025_RESPONDENTS NOTICE OF NEW INFORMATION-1.txt,yes,2025-04-04,2025,04,04,,notice,6,5286,5030,1725,ok
case,CASE DOCS\04.04.24 - 00149 MANDAMUS-1.pdf,extracted_text\04.04.24 - 00149 MANDAMUS-1.txt,yes,2024-04-04,2024,04,04,,mandamus,78,79836,76787,25595,ok
case,CASE DOCS\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING-1.pdf,extracted_text\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING-1.txt,yes,2024-04-04,2024,04,04,,notice,332,391994,480299,143290,ok
case,CASE DOCS\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING_compressed-1.pdf,extracted_text\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING_compressed-1.txt,yes,2024-04-04,2024,04,04,,notice,332,391994,480774,143379,ok
case,CASE DOCS\04.04.25 - EMERGENCY NOTICE-1.pdf,extracted_text\04.04.25 - EMERGENCY NOTICE-1.txt,yes,2025-04-04,2025,04,04,,notice;emergency,5,5015,4792,1629,ok
case,CASE DOCS\04.04.25 - frustrated with cooper-1.pdf,extracted_text\04.04.25 - frustrated with cooper-1.txt,yes,2025-04-04,2025,04,04,,,2,3914,3964,1407,ok
case,CASE DOCS\04.04.25 - GHOSTED BY CLERK-1.pdf,extracted_text\04.04.25 - GHOSTED BY CLERK-1.txt,yes,2025-04-04,2025,04,04,,,1,975,1002,328,ok
case,CASE DOCS\04.04.25 - IGNORED REGARDING COOPER-1.pdf,extracted_text\04.04.25 - IGNORED REGARDING COOPER-1.txt,yes,2025-04-04,2025,04,04,,,1,1293,1322,427,ok
case,CASE DOCS\04.04.25 - Legal Analysis (Dismissal)-1.pdf,extracted_text\04.04.25 - Legal Analysis (Dismissal)-1.txt,yes,2025-04-04,2025,04,04,,,90,123314,112269,35788,ok
case,CASE DOCS\04.04.25 - lindsey cooper SETTING IMPROPER HEARING-1.pdf,extracted_text\04.04.25 - lindsey cooper SETTING IMPROPER HEARING-1.txt,yes,2025-04-04,2025,04,04,,hearing,5,8186,8252,2810,ok
case,CASE DOCS\04.04.25 - LINDSEY GETS ANGRY-1.pdf,extracted_text\04.04.25 - LINDSEY GETS ANGRY-1.txt,yes,2025-04-04,2025,04,04,,,5,7748,7832,2726,ok
case,CASE DOCS\04.04.25 - Motion to Consol Set-1.pdf,extracted_text\04.04.25 - Motion to Consol Set-1.txt,yes,2025-04-04,2025,04,04,,motion,5,8191,8257,2810,ok
case,CASE DOCS\04.04.25 - NOTICE OF NEW INFO-1.pdf,extracted_text\04.04.25 - NOTICE OF NEW INFO-1.txt,yes,2025-04-04,2025,04,04,,notice,5,4970,4807,1588,ok
case,CASE DOCS\04.04.25 - PRE-OBJECTION TO TRANSFER-1.pdf,extracted_text\04.04.25 - PRE-OBJECTION TO TRANSFER-1.txt,yes,2025-04-04,2025,04,04,,objection;transfer,2,2695,2545,848,ok
case,CASE DOCS\04.04.25 - PRE-OBJECTION TO TRANSFER-e62ddee6-1.pdf,extracted_text\04.04.25 - PRE-OBJECTION TO TRANSFER-e62ddee6-1.txt,yes,2025-04-04,2025,04,04,,objection;transfer,3,3626,3470,1170,ok
case,CASE DOCS\04.04.25 - SCJC DENIAL 25-0586-1.pdf,extracted_text\04.04.25 - SCJC DENIAL 25-0586-1.txt,yes,2025-04-04,2025,04,04,25-0586,,2,4211,3926,1220,ok
